Time,VS_CS_Erlang_RNC,VS_CSLoad_Erlang_Equiv_RNC,VS_PSLoad_Thruput_RNC,VS_R99PSLoad_DLThruput_RNC,VS_R99PSLoad_ULThruput_RNC,VS_HSDPAPSLoad_DLThruput_RNC,VS_HSUPAPSLoad_ULThruput_RNC,VS_RB_AMR_DL_RNC_custom,VS_RB_CS_Conv_DL_64_RNC
2014-08-23 23:00:00,117.910,301.972,102264.642,13.156,591.586,88427.719,13227.564,225.392,0.003
2014-08-23 23:30:00,77.806,180.681,99360.794,42.061,444.075,86464.475,12405.511,139.858,0.000
2014-08-24 00:00:00,61.378,149.478,89778.464,87.247,290.081,80108.081,9288.533,110.858,0.000
2014-08-24 00:30:00,43.753,99.836,62520.522,35.144,175.772,54247.328,8057.825,72.628,0.000
2014-08-24 01:00:00,30.665,64.114,53331.239,33.294,102.861,46583.431,6607.208,47.858,0.000
2014-08-24 01:30:00,23.000,40.750,42355.250,13.142,96.525,37356.775,4884.322,29.881,0.000
2014-08-24 02:00:00,13.201,29.892,31345.908,3.528,63.469,27621.972,3653.486,23.114,0.000
2014-08-24 02:30:00,8.569,29.080,26912.717,1.036,38.475,23680.800,3189.200,20.700,0.000
2014-08-24 03:00:00,7.852,26.519,18808.339,4.272,29.989,16235.283,2535.542,18.714,0.000
2014-08-24 03:30:00,9.795,17.000,15810.208,0.169,15.142,13090.619,2701.214,12.947,0.000
2014-08-24 04:00:00,5.849,14.289,14553.097,1.375,23.864,12360.967,2163.767,10.081,0.000
2014-08-24 04:30:00,4.220,9.333,12674.306,0.186,18.800,10748.850,1903.322,6.708,0.000
2014-08-24 05:00:00,2.978,9.678,12430.144,0.239,17.053,10085.203,2324.633,6.658,0.000
2014-08-24 05:30:00,6.317,16.975,18646.717,6.794,24.614,15733.408,2878.681,13.042,0.000
2014-08-24 06:00:00,11.544,32.686,28351.450,8.792,60.403,24684.253,3593.661,24.883,0.000
2014-08-24 06:30:00,19.624,51.611,38418.358,18.575,113.631,33224.117,5057.425,39.214,0.000
2014-08-24 07:00:00,35.709,102.214,50851.203,12.569,207.333,43599.044,7027.775,76.264,0.000
2014-08-24 07:30:00,51.910,148.156,66968.600,14.247,270.050,58184.514,8495.067,109.197,0.008
2014-08-24 08:00:00,85.038,243.000,80929.203,18.717,379.686,69953.078,10573.003,179.889,0.006
2014-08-24 08:30:00,129.412,363.017,96533.717,49.739,579.919,82886.892,13012.572,268.725,0.000
2014-08-24 09:00:00,167.118,470.461,102040.572,23.353,649.508,88180.269,13182.531,350.833,0.011
2014-08-24 09:30:00,196.310,545.908,121023.631,19.583,710.631,105493.286,14795.211,410.378,0.003
2014-08-24 10:00:00,234.923,623.569,131005.931,28.811,863.978,113365.150,16743.039,474.028,0.050
2014-08-24 10:30:00,240.187,626.011,133951.539,26.431,1010.597,116350.814,16558.928,476.039,0.000
2014-08-24 11:00:00,242.614,648.136,133230.142,91.556,1009.628,115498.189,16625.856,486.878,0.003
2014-08-24 11:30:00,239.937,612.489,127293.236,245.450,1030.814,109363.792,16648.306,467.125,0.069
2014-08-24 12:00:00,214.934,558.036,115075.069,59.864,1350.481,96532.225,17127.506,422.653,0.147
2014-08-24 12:30:00,194.805,514.508,133275.467,104.175,1143.861,114570.333,17452.178,389.814,0.006
2014-08-24 13:00:00,186.474,502.572,137888.625,45.206,1183.472,118498.631,18156.356,383.806,0.025
2014-08-24 13:30:00,186.110,481.775,129034.603,24.275,936.453,112235.244,15833.708,368.914,0.003
2014-08-24 14:00:00,193.361,511.225,131242.461,56.467,1001.742,112798.747,17380.569,383.389,0.003
2014-08-24 14:30:00,208.192,567.208,128843.967,57.247,1126.942,109371.892,18282.839,423.908,0.003
2014-08-24 15:00:00,195.098,517.792,133308.194,29.278,1259.375,113492.222,18522.469,395.964,0.025
2014-08-24 15:30:00,199.277,543.292,118631.878,51.000,1115.406,100743.028,16717.544,409.697,0.000
2014-08-24 16:00:00,219.263,571.111,123478.372,51.639,1382.528,103889.783,18149.356,432.017,0.003
2014-08-24 16:30:00,239.345,636.997,141308.992,66.231,1438.086,121171.367,18628.472,479.258,0.028
2014-08-24 17:00:00,249.206,648.886,136567.319,179.833,1359.042,116438.533,18584.947,491.275,0.008
2014-08-24 17:30:00,236.636,654.192,129110.356,126.797,1314.225,109980.372,17683.931,482.983,0.011
2014-08-24 18:00:00,230.354,614.608,118569.025,208.756,1176.697,100275.756,16902.889,457.522,0.008
2014-08-24 18:30:00,216.706,617.328,125516.733,27.619,1033.097,108016.881,16434.453,459.308,0.003
2014-08-24 19:00:00,236.575,639.578,121758.581,77.067,987.172,104604.956,16084.589,487.356,0.019
2014-08-24 19:30:00,248.472,661.044,118875.039,51.989,1249.328,101290.328,16278.600,492.931,0.000
2014-08-24 20:00:00,237.505,647.147,113992.128,28.706,998.092,96639.039,16321.519,490.378,0.011
2014-08-24 20:30:00,228.892,630.861,114791.406,22.908,819.956,97868.322,16075.661,470.286,0.006
2014-08-24 21:00:00,233.412,652.539,108805.225,122.358,982.058,93405.139,14291.164,482.453,0.144
2014-08-24 21:30:00,221.158,590.736,106930.642,11.861,1019.253,92454.928,13440.039,444.497,0.033
2014-08-24 22:00:00,202.406,525.636,104687.361,16.022,1042.367,89140.333,14484.064,391.578,0.025
2014-08-24 22:30:00,164.885,421.936,100810.889,17.778,869.494,86797.636,13121.386,310.517,0.003
2014-08-24 23:00:00,114.316,290.494,94263.014,6.475,650.125,82612.908,10989.003,219.703,0.003
2014-08-24 23:30:00,76.009,202.036,83515.114,3.558,432.061,73095.558,9979.458,149.031,0.014
2014-08-25 00:00:00,69.714,140.206,78906.064,3.797,299.556,69811.553,8786.911,101.867,0.006
2014-08-25 00:30:00,35.927,78.036,64464.811,6.061,182.069,57993.928,6278.314,58.081,0.000
2014-08-25 01:00:00,22.052,58.328,47373.714,2.178,134.067,42582.436,4650.750,42.317,0.000
2014-08-25 01:30:00,20.729,38.072,37988.108,2.372,124.225,34011.489,3845.856,25.514,0.000
2014-08-25 02:00:00,9.362,21.619,30160.308,1.822,110.672,26868.358,3175.936,15.228,0.000
2014-08-25 02:30:00,7.608,17.631,22830.647,0.894,126.447,19819.103,2880.753,12.575,0.000
2014-08-25 03:00:00,4.912,13.583,20754.958,4.969,95.050,18174.853,2476.644,10.733,0.000
2014-08-25 03:30:00,7.027,9.661,23019.175,33.772,62.822,20762.144,2156.806,7.211,0.000
2014-08-25 04:00:00,1.994,8.092,20067.333,6.322,78.847,18066.831,1911.839,6.314,0.000
2014-08-25 04:30:00,2.503,13.178,13814.047,0.719,78.353,12033.839,1697.764,9.256,0.000
2014-08-25 05:00:00,4.844,9.539,16513.356,1.750,44.617,14527.933,1935.603,7.019,0.000
2014-08-25 05:30:00,4.986,17.103,17602.483,5.144,74.661,14947.064,2572.050,12.933,0.000
2014-08-25 06:00:00,13.969,32.969,31063.114,57.128,99.411,26703.625,4198.442,23.386,0.006
2014-08-25 06:30:00,20.747,58.375,46004.483,20.000,196.847,39004.156,6778.922,42.931,0.000
2014-08-25 07:00:00,42.603,125.025,63721.356,21.617,450.700,53473.378,9770.953,91.975,0.000
2014-08-25 07:30:00,78.822,225.272,96163.506,44.608,1015.731,81604.425,13493.811,165.342,0.003
2014-08-25 08:00:00,119.203,337.583,120313.264,162.619,2013.792,100847.667,17284.069,247.817,0.036
2014-08-25 08:30:00,184.570,522.778,136099.947,168.403,2125.156,114888.881,18912.603,383.306,0.000
2014-08-25 09:00:00,253.793,687.153,125945.239,89.083,1656.828,105995.503,18198.814,518.742,0.042
2014-08-25 09:30:00,292.227,783.700,128945.900,179.144,1761.597,107745.675,19254.597,593.014,0.000
2014-08-25 10:00:00,320.429,870.523,132131.231,164.325,1858.953,110578.458,19524.728,664.632,0.053
2014-08-25 10:30:00,345.444,904.333,134192.717,175.003,1812.600,112198.697,20001.478,691.375,0.053
2014-08-25 11:00:00,358.248,916.003,139105.406,208.836,2078.131,115001.678,21811.797,705.072,0.017
2014-08-25 11:30:00,323.040,838.858,121392.239,176.650,2143.400,100346.314,18720.958,646.833,0.006
2014-08-25 12:00:00,298.511,776.914,148674.664,367.611,2849.544,124288.731,21163.494,593.147,0.003
2014-08-25 12:30:00,260.304,670.536,179356.050,590.331,2559.356,154384.039,21817.258,517.528,0.003
2014-08-25 13:00:00,221.853,580.925,137601.850,37.467,1478.703,116742.311,19338.489,444.528,0.050
2014-08-25 13:30:00,242.594,623.461,136810.264,61.936,1495.914,115454.825,19792.675,479.631,0.011
2014-08-25 14:00:00,279.819,742.006,140734.269,140.711,1654.661,119011.944,19922.117,570.014,0.028
2014-08-25 14:30:00,296.446,793.425,132356.450,105.647,1799.094,110995.361,19451.472,613.656,0.014
2014-08-25 15:00:00,320.804,823.189,133470.992,86.117,1675.058,111467.122,20237.800,638.158,0.003
2014-08-25 15:30:00,321.443,859.689,130001.031,89.667,1577.364,109312.686,19016.392,658.053,0.003
2014-08-25 16:00:00,338.541,864.786,135250.386,122.289,1624.744,113246.419,20251.956,667.508,0.000
2014-08-25 16:30:00,349.871,928.431,130623.283,203.556,1632.325,109197.817,19584.406,715.878,0.036
2014-08-25 17:00:00,354.328,929.264,136388.458,381.078,1788.400,113725.503,20488.336,705.578,0.258
2014-08-25 17:30:00,374.356,989.575,136126.414,163.967,2185.258,114324.428,19447.483,747.261,0.083
2014-08-25 18:00:00,365.235,971.500,139433.219,102.086,2294.469,116809.936,20221.625,734.756,0.094
2014-08-25 18:30:00,317.032,835.172,129290.308,97.678,1709.478,108736.242,18741.925,629.214,0.003
2014-08-25 19:00:00,293.304,787.858,118639.756,57.889,1089.703,100241.867,17245.536,591.117,0.011
2014-08-25 19:30:00,279.380,765.644,114187.156,23.758,932.619,97042.128,16184.056,577.033,0.342
2014-08-25 20:00:00,279.826,779.083,114770.067,12.311,770.681,97669.619,16312.867,588.283,0.003
2014-08-25 20:30:00,314.327,828.328,121553.931,13.119,819.828,104032.492,16683.889,626.153,0.006
2014-08-25 21:00:00,290.628,763.744,127507.628,18.761,1000.108,110278.797,16205.386,578.147,0.269
2014-08-25 21:30:00,249.265,669.781,122747.900,36.625,1059.742,105011.547,16635.339,513.750,0.003
2014-08-25 22:00:00,228.432,595.789,115101.906,18.831,968.997,98467.517,15641.842,459.161,0.000
2014-08-25 22:30:00,188.037,484.186,109341.553,13.161,822.156,94368.875,14132.856,366.841,0.000
2014-08-25 23:00:00,135.212,344.197,124938.667,13.825,641.264,111782.136,12496.956,258.494,0.003
2014-08-25 23:30:00,99.577,211.408,110105.211,4.056,444.703,98188.103,11463.931,163.464,0.000
2014-08-26 00:00:00,64.282,136.706,85944.753,6.703,255.897,76806.850,8870.644,104.319,0.006
2014-08-26 00:30:00,44.817,93.425,77217.864,2.772,137.181,69988.500,7084.989,69.308,0.000
2014-08-26 01:00:00,29.385,63.833,57676.092,3.597,126.400,52269.714,5271.881,46.414,0.003
2014-08-26 01:30:00,17.258,42.539,38311.017,3.208,103.175,34150.553,4049.708,28.592,0.000
2014-08-26 02:00:00,15.686,30.308,26458.017,0.450,82.642,23212.375,3158.969,21.300,0.000
2014-08-26 02:30:00,4.462,16.933,17975.061,0.539,91.822,15118.483,2760.692,13.167,0.000
2014-08-26 03:00:00,8.629,18.728,14096.919,0.458,70.542,11281.661,2740.931,12.872,0.000
2014-08-26 03:30:00,4.613,9.872,12729.600,0.153,70.633,10234.014,2421.294,7.269,0.000
2014-08-26 04:00:00,4.463,7.931,12066.764,1.256,72.822,9585.939,2403.250,6.358,0.000
2014-08-26 04:30:00,3.429,7.461,9518.203,13.972,119.106,7068.119,2313.483,5.886,0.000
2014-08-26 05:00:00,2.981,8.322,14880.325,2.578,45.497,12563.308,2265.336,5.958,0.000
2014-08-26 05:30:00,7.065,20.108,24461.783,11.625,98.875,21231.450,3116.369,14.789,0.000
2014-08-26 06:00:00,12.277,38.328,34736.467,18.006,96.803,29921.894,4695.561,28.286,0.000
2014-08-26 06:30:00,26.100,69.375,59243.167,12.608,173.783,52481.581,6570.764,52.006,0.003
2014-08-26 07:00:00,43.868,127.083,77249.894,25.397,359.431,67275.036,9585.211,91.703,0.000
2014-08-26 07:30:00,76.878,221.672,109019.603,35.200,962.892,93958.156,14058.617,160.406,0.131
2014-08-26 08:00:00,128.369,361.553,126562.681,69.969,1720.139,107944.300,16823.258,265.603,0.000
2014-08-26 08:30:00,197.460,548.628,137821.817,111.561,1934.167,116573.192,19197.950,410.219,0.011
2014-08-26 09:00:00,267.715,736.472,132081.303,131.189,1702.814,111586.136,18656.075,555.183,0.006
2014-08-26 09:30:00,306.876,825.756,128630.792,148.492,1686.808,107269.014,19521.592,625.603,0.047
2014-08-26 10:00:00,325.701,881.839,141083.700,124.744,1867.533,118896.297,20190.308,666.433,0.000
2014-08-26 10:30:00,343.021,888.169,142207.364,147.250,1840.869,120234.269,19980.025,679.439,0.058
2014-08-26 11:00:00,332.979,879.636,140892.850,165.522,2162.297,118895.219,19664.819,670.481,0.000
2014-08-26 11:30:00,322.001,812.769,131660.944,145.619,1878.919,110257.897,19373.506,621.867,0.036
2014-08-26 12:00:00,274.856,712.244,153986.792,229.911,2584.858,130967.944,20198.703,548.142,0.022
2014-08-26 12:30:00,238.990,613.467,179086.472,418.453,2706.103,153457.778,22499.025,467.003,0.011
2014-08-26 13:00:00,198.055,535.264,151906.581,43.114,1505.775,130421.900,19930.958,404.150,0.003
2014-08-26 13:30:00,220.655,593.050,145891.206,56.728,1521.653,124105.011,20202.894,453.294,0.006
2014-08-26 14:00:00,266.536,709.014,139536.689,130.022,1668.664,117855.272,19877.839,541.883,0.008
2014-08-26 14:30:00,293.739,786.239,135403.544,95.222,1720.936,113281.497,20301.100,598.756,0.000
2014-08-26 15:00:00,316.564,817.983,140887.144,75.311,1465.869,117746.133,21594.889,626.506,0.050
2014-08-26 15:30:00,315.693,847.669,146715.406,83.806,1534.661,123226.061,21865.883,653.808,0.025
2014-08-26 16:00:00,344.996,911.283,144486.386,88.469,1851.231,123187.008,19354.736,697.200,0.036
2014-08-26 16:30:00,358.223,917.261,154050.253,155.847,1882.203,131085.456,20921.764,700.308,0.003
2014-08-26 17:00:00,350.169,903.586,151110.511,102.197,1835.700,127895.531,21272.061,691.733,0.019
2014-08-26 17:30:00,342.977,905.792,143470.683,150.994,2202.739,120988.100,20123.683,684.575,0.003
2014-08-26 18:00:00,336.438,914.277,151657.011,254.636,2374.106,129031.064,19992.014,683.271,0.003
2014-08-26 18:30:00,299.074,810.342,139954.847,32.394,1799.481,118392.286,19725.900,604.897,0.008
2014-08-26 19:00:00,289.754,796.742,118756.039,20.858,1013.278,99235.219,18481.878,600.683,0.003
2014-08-26 19:30:00,289.393,780.508,119165.631,17.844,913.497,100460.261,17769.386,589.008,0.047
2014-08-26 20:00:00,297.581,809.930,126123.197,16.306,828.217,107312.708,17961.253,613.619,0.000
2014-08-26 20:30:00,307.404,828.878,123648.864,33.017,834.569,106133.839,16642.742,626.278,0.086
2014-08-26 21:00:00,295.580,796.483,117576.714,22.689,919.631,100705.994,15923.669,605.889,0.047
2014-08-26 21:30:00,278.477,744.314,111862.208,30.517,1030.636,95499.167,15297.186,560.144,0.078
2014-08-26 22:00:00,239.174,634.672,105715.539,54.194,861.433,91026.828,13768.397,474.931,0.003
2014-08-26 22:30:00,180.476,448.400,104804.572,77.364,664.933,89374.647,14683.142,337.517,0.006
2014-08-26 23:00:00,140.157,326.758,104721.419,311.861,571.978,89695.689,14137.317,245.589,0.000
2014-08-26 23:30:00,91.216,204.469,98127.817,274.594,351.442,85500.864,11996.275,155.936,0.000
2014-08-27 00:00:00,54.771,112.683,80527.064,7.261,229.222,68708.122,11578.047,85.367,0.000
2014-08-27 00:30:00,34.236,69.958,60905.064,3.736,202.439,53055.831,7638.750,52.692,0.000
2014-08-27 01:00:00,22.539,53.336,46525.467,7.514,100.936,40545.833,5866.839,40.597,0.006
2014-08-27 01:30:00,15.763,36.083,38644.514,15.975,91.797,34434.328,4098.283,25.889,0.000
2014-08-27 02:00:00,12.410,31.689,33945.581,0.650,80.131,30319.383,3542.000,22.000,0.000
2014-08-27 02:30:00,8.763,26.508,20597.281,1.064,78.317,17641.906,2872.789,18.094,0.000
2014-08-27 03:00:00,8.569,24.833,15346.944,0.919,52.475,13118.761,2171.442,17.092,0.000
2014-08-27 03:30:00,8.063,18.803,16633.631,1.319,54.203,14462.978,2111.806,12.386,0.000
2014-08-27 04:00:00,5.402,14.892,12670.858,0.300,17.575,10623.989,2025.869,10.489,0.000
2014-08-27 04:30:00,5.780,11.044,9586.000,0.342,15.375,7815.333,1751.661,7.492,0.000
2014-08-27 05:00:00,3.675,9.836,11422.122,1.361,19.711,9553.683,1844.117,7.058,0.000
2014-08-27 05:30:00,4.900,13.967,14990.022,1.414,44.153,12666.792,2274.367,10.417,0.000
2014-08-27 06:00:00,9.652,26.172,30073.617,20.050,80.181,26242.397,3726.878,19.561,0.000
2014-08-27 06:30:00,19.704,56.861,48687.478,26.536,183.789,42521.294,5951.167,42.964,0.000
2014-08-27 07:00:00,46.391,128.908,78984.489,13.278,374.967,69279.125,9312.361,95.242,0.000
2014-08-27 07:30:00,74.377,214.292,96838.197,15.553,983.306,82852.369,12982.228,156.033,0.003
2014-08-27 08:00:00,113.408,321.817,116349.506,119.744,1678.597,97747.014,16799.244,235.861,0.003
2014-08-27 08:30:00,172.767,476.839,133923.092,87.197,2103.661,112669.503,19057.667,360.359,0.000
2014-08-27 09:00:00,243.909,664.822,130531.533,69.200,1754.569,109510.206,19192.772,504.250,0.006
2014-08-27 09:30:00,291.736,786.386,133339.253,126.336,1913.656,111612.747,19681.694,600.503,0.003
2014-08-27 10:00:00,316.143,817.044,140958.300,152.678,1976.556,118548.931,20275.242,626.875,0.017
2014-08-27 10:30:00,314.497,841.978,144220.189,129.078,1942.936,121829.231,20314.222,642.033,0.042
2014-08-27 11:00:00,343.793,891.356,139174.211,153.811,2092.386,116914.239,20008.853,678.978,0.075
2014-08-27 11:30:00,308.285,814.503,136296.806,120.367,1795.650,114230.097,20145.639,620.569,0.000
2014-08-27 12:00:00,281.226,740.631,153116.797,263.475,2827.792,129491.331,20529.008,560.147,0.000
2014-08-27 12:30:00,243.172,624.736,174690.397,618.861,2874.089,149539.683,21652.828,475.942,0.000
2014-08-27 13:00:00,217.690,564.061,145512.094,119.428,1682.028,124787.683,18918.139,431.956,0.003
2014-08-27 13:30:00,224.149,603.497,139740.361,150.942,1516.556,118824.825,19243.058,459.144,0.036
2014-08-27 14:00:00,265.929,706.208,143403.169,130.889,1675.394,122126.778,19465.136,539.867,0.144
2014-08-27 14:30:00,294.908,778.250,146355.700,97.706,1755.061,124078.683,20419.411,594.864,0.039
2014-08-27 15:00:00,313.331,817.533,136190.517,78.589,1687.425,112871.294,21548.197,623.842,0.008
2014-08-27 15:30:00,303.837,795.108,138286.367,127.961,1561.472,116232.253,20359.550,609.164,0.006
2014-08-27 16:00:00,319.692,850.475,141149.286,106.425,1802.489,118440.672,20794.747,647.867,0.097
2014-08-27 16:30:00,326.189,874.344,141780.928,137.617,2032.717,119447.203,20158.414,664.958,0.006
2014-08-27 17:00:00,345.188,898.833,146939.481,136.694,1750.600,124687.428,20359.606,687.367,0.006
2014-08-27 17:30:00,358.107,950.067,150001.094,129.433,2019.528,128135.842,19711.225,718.350,0.003
2014-08-27 18:00:00,352.492,940.350,154414.186,158.681,2296.886,131016.272,20937.042,708.069,0.092
2014-08-27 18:30:00,314.055,842.486,137210.428,80.128,1734.556,117459.858,17930.964,628.792,0.006
2014-08-27 19:00:00,283.857,780.575,126007.567,54.406,1077.869,107948.489,16921.953,587.692,0.000
2014-08-27 19:30:00,284.236,771.333,122112.694,63.853,1076.308,104882.611,16085.219,576.558,0.069
2014-08-27 20:00:00,276.123,768.453,122643.456,45.464,921.694,104783.694,16887.817,571.392,0.000
2014-08-27 20:30:00,270.422,750.492,113577.794,12.722,750.031,96654.528,16155.917,553.461,0.175
2014-08-27 21:00:00,275.269,732.533,116636.497,13.911,830.269,96519.617,19267.958,538.308,0.006
2014-08-27 21:30:00,236.907,666.272,116356.622,14.894,944.742,96642.133,18750.142,489.114,0.000
2014-08-27 22:00:00,219.654,588.969,113550.322,12.150,1101.733,96760.278,15671.469,435.844,0.000
2014-08-27 22:30:00,174.492,433.136,107087.772,12.767,652.219,92268.553,14149.722,326.564,0.036
2014-08-27 23:00:00,119.552,308.989,108486.922,15.961,495.617,95608.625,12362.192,232.864,0.000
2014-08-27 23:30:00,97.658,231.314,96721.547,14.117,275.411,85970.633,10456.853,172.397,0.000
2014-08-28 17:00:00,333.943,877.108,153804.019,65.164,1793.289,131162.744,20777.894,661.867,0.006
2014-08-28 17:30:00,332.663,895.511,143034.383,133.439,2015.053,121007.464,19873.281,678.897,0.022
2014-08-28 18:00:00,324.867,860.767,151207.703,149.572,1913.256,129253.675,19886.122,648.682,0.008
2014-08-28 18:30:00,303.116,796.994,141335.875,31.492,1452.811,121230.886,18615.667,608.353,0.003
2014-08-28 19:00:00,284.138,798.036,139511.350,52.328,1004.889,119878.783,18570.536,596.419,0.008
2014-08-28 19:30:00,299.492,799.833,136922.439,65.114,995.264,117635.172,18222.033,600.419,0.008
2014-08-28 20:00:00,284.384,772.265,132639.761,62.856,893.519,113705.167,17973.419,581.656,0.211
2014-08-28 20:30:00,284.307,798.767,126093.289,20.381,764.725,108002.964,17300.428,600.344,0.008
2014-08-28 21:00:00,291.481,783.325,113222.844,126.689,745.342,96233.942,16112.250,590.336,0.228
2014-08-28 21:30:00,271.037,730.844,118504.956,76.583,973.872,101658.678,15791.136,546.711,0.144
2014-08-28 22:00:00,236.984,629.692,118569.142,70.956,898.392,101707.156,15888.028,467.200,0.000
2014-08-28 22:30:00,203.594,498.236,111427.439,22.478,749.839,95611.103,15039.539,368.936,0.014
2014-08-28 23:00:00,140.502,325.461,121526.119,8.439,550.636,107005.736,13956.758,244.856,0.000
2014-08-28 23:30:00,90.767,216.244,112412.811,6.981,342.747,99533.867,12524.686,162.772,0.000
2014-08-29 00:00:00,59.530,136.975,88192.033,5.750,226.497,78512.517,9442.997,102.961,0.000
2014-08-29 00:30:00,36.822,83.592,72772.347,2.469,93.444,65613.031,7059.069,63.069,0.000
2014-08-29 01:00:00,28.660,64.781,57271.211,2.125,138.553,51542.711,5583.572,50.300,0.000
2014-08-29 01:30:00,23.151,40.956,50108.292,1.983,78.997,45406.631,4616.467,31.725,0.000
2014-08-29 02:00:00,10.807,27.119,37368.928,2.458,65.256,33263.253,4034.397,20.269,0.000
2014-08-29 02:30:00,8.661,20.731,27983.917,0.072,83.567,24369.644,3527.164,16.594,0.000
2014-08-29 03:00:00,9.533,17.997,20954.103,0.108,157.703,17616.667,3176.022,12.931,0.000
2014-08-29 03:30:00,4.914,9.564,20876.333,0.122,51.964,17477.328,3343.594,8.136,0.000
2014-08-29 04:00:00,2.798,8.403,14803.103,0.531,29.125,12269.219,2500.764,6.608,0.000
2014-08-29 04:30:00,2.135,10.089,14226.486,0.761,15.486,12305.717,1901.156,7.964,0.000
2014-08-29 05:00:00,6.761,13.278,14739.872,7.300,20.419,12644.136,2064.611,9.539,0.000
2014-08-29 05:30:00,6.224,18.753,15950.836,11.542,22.211,13632.322,2281.428,12.567,0.000
2014-08-29 06:00:00,11.634,34.108,30626.864,12.306,60.075,26762.508,3787.728,24.825,0.000
2014-08-29 06:30:00,22.346,62.558,53462.586,12.042,148.786,47048.639,6248.544,44.567,0.000
2014-08-29 07:00:00,43.783,127.536,82527.925,10.564,302.181,72419.886,9790.714,92.322,0.000
2014-08-29 07:30:00,72.941,208.539,112961.653,116.036,888.528,97955.936,13996.422,156.197,0.000
2014-08-29 08:00:00,122.191,338.183,130114.328,135.714,1732.272,110535.186,17706.200,253.850,0.003
2014-08-29 08:30:00,195.219,535.669,142259.850,67.167,1851.800,121139.728,19196.125,395.697,0.017
2014-08-29 09:00:00,257.802,709.022,147975.033,85.161,1724.533,124940.731,21219.722,535.300,0.028
2014-08-29 09:30:00,304.695,833.667,135594.075,110.358,1837.253,114009.786,19631.783,633.161,0.031
2014-08-29 10:00:00,338.940,888.733,145264.597,63.317,1934.506,122260.942,21000.858,676.961,0.006
2014-08-29 10:30:00,335.248,894.006,154161.258,35.264,1789.903,131177.317,21153.836,683.761,0.006
2014-08-29 11:00:00,355.008,925.414,153488.222,45.742,2123.183,128374.472,22939.958,708.081,0.006
2014-08-29 11:30:00,353.201,898.161,152767.164,80.194,2129.133,128208.461,22344.364,693.650,0.019
2014-08-29 12:00:00,317.675,821.100,167912.572,192.033,2764.481,142113.158,22837.600,632.306,0.011
2014-08-29 12:30:00,271.820,704.906,190837.503,339.317,2724.389,163191.708,24577.161,540.172,0.003
2014-08-29 13:00:00,235.473,610.581,164266.292,83.550,1874.744,140310.036,21992.992,464.369,0.000
2014-08-29 13:30:00,245.794,648.703,155397.944,116.283,1650.983,132109.419,21516.319,498.033,0.153
2014-08-29 14:00:00,292.668,767.633,157777.847,138.900,1925.228,134718.175,20990.744,586.403,0.008
2014-08-29 14:30:00,325.498,874.392,151287.286,100.661,1914.967,128539.783,20726.858,670.592,0.008
2014-08-29 15:00:00,332.637,882.328,149504.244,111.192,1886.856,126832.789,20668.517,675.806,0.008
2014-08-29 15:30:00,348.345,908.394,149751.242,144.453,1897.408,124966.358,22737.875,699.225,0.014
2014-08-29 16:00:00,358.997,959.606,147918.417,53.458,2101.400,125403.250,20355.264,733.892,0.003
2014-08-29 16:30:00,392.112,1006.800,171321.556,74.906,2238.800,146188.767,22813.978,774.150,0.033
2014-08-29 17:00:00,395.613,1035.063,156877.814,119.464,2408.492,132112.900,22231.814,787.065,0.056
2014-08-29 17:30:00,409.089,1075.594,176146.461,208.533,2825.433,150773.128,22334.308,815.978,0.014
2014-08-29 18:00:00,395.480,1046.500,164332.847,196.611,2981.836,139767.725,21381.439,788.058,0.008
2014-08-29 18:30:00,340.055,907.425,158493.244,107.711,2324.453,136020.056,20036.103,681.353,0.006
2014-08-29 19:00:00,305.760,810.997,145104.983,40.072,1571.722,125770.097,17718.208,613.989,0.061
2014-08-29 19:30:00,275.720,757.567,137085.461,41.692,1394.425,118268.603,17376.075,571.528,0.000
2014-08-29 20:00:00,289.280,800.417,142808.239,25.206,1352.375,123441.153,17984.803,603.350,0.000
2014-08-29 20:30:00,287.683,814.356,129684.947,61.108,1116.986,112154.828,16347.153,602.894,0.000
2014-08-29 21:00:00,304.596,815.708,124911.689,44.078,1230.753,107453.817,16178.325,618.042,0.025
2014-08-29 21:30:00,278.935,740.467,126834.681,56.697,1352.200,109721.653,15699.414,554.822,0.003
2014-08-29 22:00:00,230.719,615.303,123136.917,9.406,1031.872,107142.333,14948.769,458.706,0.000
2014-08-29 22:30:00,194.097,505.597,118176.989,42.739,1106.006,103561.097,13462.558,387.628,0.000
2014-08-29 23:00:00,146.581,374.661,133355.339,149.853,1223.078,118323.072,13654.658,276.456,0.003
2014-08-29 23:30:00,117.948,245.714,120498.850,14.947,814.808,107731.983,11932.564,183.583,0.000
2014-08-30 00:00:00,63.791,145.728,126994.169,37.681,426.178,115133.644,11392.389,110.925,0.000
2014-08-30 00:30:00,51.155,86.714,92012.711,44.094,293.269,83276.533,8394.431,67.917,0.000
2014-08-30 01:00:00,25.487,53.792,75613.561,3.981,136.786,68216.025,7252.506,39.864,0.003
2014-08-30 01:30:00,15.075,35.433,62830.522,2.181,116.494,56661.969,6045.614,25.383,0.000
2014-08-30 02:00:00,10.897,26.247,45389.125,0.167,73.983,40550.642,4760.981,20.508,0.000
2014-08-30 02:30:00,7.681,19.681,32680.567,2.947,53.136,29280.281,3340.736,14.572,0.000
